word_id,english,xhosa,part_of_speech,xhosa_tone_markings,infinitive,is_plural,is_inchoative,is_informal,transitivity,followed_by,noun_class,note
1192,heel,isithende,noun,,,false,false,false,,,7,
1193,heels,izithende,noun,,,true,false,true,,,8,
1194,heartburn,isitshisa,noun,,,false,false,false,,,7,
1195,calf,isiquluba,noun,,,false,false,false,,,7,This refers to the body part.
1196,calves,iziquluba,noun,,,true,false,true,,,8,This refers to the body part.
1197,wrist,isihlahla,noun,,,false,false,false,,,7,
1198,wrists,izihlahla,noun,,,true,false,true,,,8,
1199,illness,isigulo,noun,,,false,false,false,,,7,
1200,illnesses,izigulo,noun,,,true,false,false,,,8,
1201,out patient,isigulana sangaphandle,noun,,,false,false,false,,,7,
1202,out patients,izigulana zangaphandle,noun,,,true,false,true,,,8,
1203,disease,isifo,noun,,,false,false,false,,,7,
1204,chest,isifuba,noun,,,false,false,false,,,7,This refers to the chest of a person.
1205,chests,izifuba,noun,,,true,false,false,,,8,Refers to the chest of a person.
1206,diseases,izifo,noun,,,true,false,true,,,8,
1207,diabetes,isifo seswekile,noun,,,false,false,false,,,7,
1208,nausea,isichaphuchaphu,noun,,,false,false,false,,,7,
1209,corpse,isidumbu,noun,,,false,false,false,,,7,
1210,corpses,izidumbu,noun,,,true,false,false,,,8,
1211,liver,isibindi,noun,,,false,false,false,,,7,Can also be used to describe having courage.
1212,livers,izibindi,noun,,,true,false,false,,,8,
1213,report,ingxelo,noun,,,false,false,false,,,9,
1214,reports,iingxelo,noun,,,true,false,false,,,10,
1215,cold,ingqele,noun,,,false,false,false,,,9,This is in terms of the sickness.
1216,procedures,iinkqubo,noun,,,true,false,false,,,10,
1217,rheumatism,irumathizima,noun,,,false,false,false,,,9,
1218,many types,iintlobontlobo,noun,,,true,false,false,,,10,
1219,garage,igaraji,noun,,,false,false,false,,,9,This can also refer to a petrol station garage.
1220,garages,iigaraji,noun,,,true,false,false,,,10,
1221,bedroom,igumbi lokulala,noun,,,false,false,false,,,5,
1222,bedrooms,amagumbi okulala,noun,,,true,false,false,,,6,
1223,dining room,igumbi lokutyela,noun,,,false,false,false,,,5,
1224,dining rooms,amagumbi okutyela,noun,,,true,false,false,,,6,
1225,sitting room,igumbi lokuhlala,noun,,,false,false,false,,,5,
1226,sitting rooms,amagumbi okuhlala,noun,,,true,false,false,,,6,
1227,lounges,amagumbi okuphumla,noun,,,true,false,false,,,6,
1228,lounge,igumbi lokuphumla,noun,,,false,false,false,,,5,
1229,gate,iheke,noun,,,false,false,false,,,9,
1230,gates,iiheke,noun,,,true,false,false,,,10,
1231,church,icawe,noun,,,false,false,false,,,9,
1232,churches,iicawe,noun,,,true,false,false,,,10,
1233,ascend,nyuka,verb,,ukunyuka,false,false,false,intransitive,,,
1234,ward,iwodi,noun,,,false,false,false,,,5,
1235,wards,amawodi,noun,,,true,false,false,,,6,
1236,neurological disease,isigulo sengqondo,noun,,,false,false,false,,,7,
1237,gynecological disease,isifo sezibeleko,noun,,,false,false,false,,,7,
1238,topical treatment,into yokurhaba,noun,,,false,false,false,,,9,
1239,topical treatments,izinto zokurhaba,noun,,,true,false,false,,,8,
1240,dentist,ugqirha wamazinyo,noun,,,false,false,false,,,1a,
1241,dentists,oogqirha bamazinyo,noun,,,true,false,false,,,2a,
1242,weight,ubunzima,noun,,,false,false,false,,,14,
1243,although,nangona,conjunction,,,false,false,false,,Participial,,
1244,matron,umeyitroni,noun,,,false,false,false,,,1a,
1245,matrons,oomeyitroni,noun,,,true,false,false,,,2a,
1246,asthma,umbefu,noun,,,false,false,false,,,3,
1247,cough,ukhohlokhohlo,noun,,,false,false,false,,,11,
1248,cancer,umhlaza,noun,,,false,false,false,,,3,
1249,disaster,intlekele,noun,,,false,false,false,,,9,
1250,temperature,ubushushu,noun,,,false,false,false,,,14,
1251,as usual,njengesiqhelo,adverb,,,false,false,false,,,,
1252,virus,ivirasi,noun,,,false,false,false,,,9,
1253,viruses,iivirasi,noun,,,true,false,false,,,10,
1254,viruses,iintsholongwane,noun,,,true,false,false,,,10,
1255,hip bone,ihleza,noun,,,false,false,false,,,5,
1256,hip bones,amahleza,noun,,,true,false,false,,,6,
1257,announce,bhengeza,verb,,ukubhengeza,false,false,false,ambitransitive,,,
1258,hip,idywantsi,noun,,,false,false,false,,,5,
1259,hips,amadywantsi,noun,,,true,false,false,,,6,
1260,bodies,imizimba,noun,,,true,false,false,,,4,
1261,bladder,isinyi,noun,,,false,false,false,,,7,
1262,bladders,izinyi,noun,,,true,false,false,,,8,
1263,cold,umkhuhlane,noun,,,false,false,false,,,3,
1264,lungs,imiphunga,noun,,,true,false,false,,,4,
1265,lung,umphunga,noun,,,false,false,false,,,3,
1266,wing,iphiko,noun,,,false,false,false,,,5,
1267,wings,amaphiko,noun,,,true,false,false,,,6,
1268,shortness of breath,iphika,noun,,,false,false,false,,,5,
1269,passage,ipaseji,noun,,,false,false,false,,,9,
1270,passages,iipaseji,noun,,,true,false,false,,,10,
1271,nurse,umongikazi,noun,,,false,false,false,,,1a,
1272,nurses,oomongikazi,noun,,,true,false,false,,,2a,
1273,throats,imiqala,noun,,,true,false,false,,,4,
1274,mixture,umxube,noun,,,false,false,false,,,3,
1275,mixtures,imixube,noun,,,true,false,false,,,4,
1276,gold,golide,relative,,,false,false,false,,,,
1277,social worker,unontlalontle,noun,,,false,false,false,,,1a,
1278,social workers,oonontlalontle,noun,,,true,false,false,,,2a,
1279,blood transfusion,unikezelo lwegazi,noun,,,false,false,false,,,11,
1280,phones,iminxeba,noun,,,true,false,false,,,4,
1281,disasters,iintlekele,noun,,,true,false,false,,,10,
1282,entrance,isango,noun,,,false,false,false,,,5,
1283,entrances,amasango,noun,,,true,false,false,,,6,
1284,navel,inkaba,noun,,,false,false,false,,,9,"Commonly known as a ""belly button"""
1285,navels,iinkaba,noun,,,true,false,false,,,10,"Commonly known as ""belly buttons"""
1286,HIV,isifo uGawulayo,noun,,,false,false,false,,,7,"Most people simply refer to this as ""iHIV"". It can also appear just as ""uGawulayo""."
1287,part-time job,isingxungxo,noun,,,false,false,false,,,7,
1288,part-time jobs,izingxungxo,noun,,,true,false,true,,,8,
1289,pains,iintlugu,noun,,,true,false,false,,,10,
1290,step,isitephu,noun,,,false,false,false,,,7,Steps of a stairway
1291,steps,izitephu,noun,,,true,false,false,,,8,Steps of a stairway
1292,faces,iimbuso,noun,,,true,false,false,,,10,This plural is slightly non-standard but is sometimes used.
1293,symptom,uphawu,noun,,,false,false,false,,,11,
1294,symptoms,iimpawu,noun,,,true,false,false,,,10,
1295,mumps,uqwilikane,noun,,,false,false,false,,,11,
1296,operation,uqhaqho,noun,,,false,false,false,,,11,
1297,operations,iiqhaqho,noun,,,true,false,false,,,10,
1298,ice,umkhenkce,noun,,,false,false,false,,,3,
1299,ice,imikhenkce,noun,,,true,false,false,,,4,
1300,chart,itshati,noun,,,false,false,false,,,9,
1301,charts,iitshati,noun,,,true,false,false,,,10,
1302,needles,iinaliti,noun,,,true,false,false,,,10,
1303,needle,inaliti,noun,,,false,false,false,,,9,
1304,medicine,iyeza,noun,,,false,false,false,,,5,
1305,treatments,iinyango,noun,,,true,false,false,,,10,
1306,nostril,ithatha,noun,,,false,false,false,,,5,
1307,nostrils,amathatha,noun,,,true,false,false,,,6,
1308,wall,udonga,noun,,,false,false,false,,,11,
1309,walls,iindonga,noun,,,true,false,false,,,10,
1310,medicines,amayeza,noun,,,true,false,false,,,6,
1311,break,aphuka,verb,,ukwaphuka,false,true,false,intransitive,,,"In some dialects it is ""ophuka""."
1312,break,aphula,verb,,ukwaphula,false,false,false,transitive,,,"In some dialects it is ""ophula""."
1313,intestine,ithumbu,noun,,,false,false,false,,,5,
1314,intestines,amathumbu,noun,,,true,false,false,,,6,
1315,brain,ubucopho,noun,,,false,false,false,,,14,
1316,quality,umgangatho,noun,,,false,false,false,,,3,
1317,determine,qinisekisa,verb,,ukuqinisekisa,false,false,false,transitive,,,
1318,carry,thwala,verb,,ukuthwala,false,true,false,transitive,,,"""thwala"" is used when a particularly heavy load is being carried, usually on the head or shoulders."
1319,board,ibhodi,noun,,,false,false,false,,,9,
1320,boards,iibhodi,noun,,,true,false,false,,,10,
1321,win,phumelela,verb,,ukuphumelela,false,false,false,intransitive,,,
1322,go out,phuma,verb,,ukuphuma,false,false,false,ambitransitive,,,
1323,section,icandelo,noun,,,false,false,false,,,5,
1324,sections,amacandelo,noun,,,true,false,false,,,6,
1325,table,itafile,noun,,,false,false,false,,,9,
1326,tables,iitafile,noun,,,true,false,false,,,10,
1327,process,inkqubo,noun,,,false,false,false,,,9,
1328,processes,iinkqubo,noun,,,true,false,false,,,10,
1329,be available,fumaneka,verb,,ukufumaneka,false,false,false,intransitive,,,
1330,teacher,utitshala,noun,,,false,false,false,,,1a,"Sometimes ""utitshalakazi"" is used for a female teacher."
1331,teachers,ootitshala,noun,,,true,false,false,,,2a,"Sometimes ""ootitshalakazi"" is used for a female teachers."
1332,lose,bethwa,verb,,ukubethwa,false,false,false,intransitive,,,
1333,become old,guga,verb,,ukuguga,false,true,false,intransitive,,,
1334,human,umntu,noun,,,false,false,false,,,1,
1335,humans,abantu,noun,,,true,false,false,,,2,
1336,treatment,unyango,noun,,,false,false,false,,,11,
1337,cause,unobangela,noun,,,false,false,false,,,1a,
1338,causes,oonobangela,noun,,,true,false,false,,,2a,
1339,voice,ilizwi,noun,,,false,false,false,,,5,
1340,voices,amazwi,noun,,,true,false,false,,,6,
1341,inform,azisa,verb,,ukwazisa,false,false,false,transitive,,,
1342,personality,isimilo,noun,,,false,false,true,,,7,
1343,hearts,iintliziyo,noun,,,true,false,false,,,10,
1344,party,ipati,noun,,,false,false,false,,,9,
1345,parties,iipati,noun,,,true,false,false,,,10,
1346,party,itheko,noun,,,false,false,false,,,5,"""ipati"" is much more common than ""itheko""."
1347,parties,amatheko,noun,,,true,false,false,,,6,"""iipati"" is much more common than ""amatheko""."
1348,argue,xabana,verb,,ukuxabana,false,false,false,intransitive,,,
1349,lie,ubuxoki,noun,,,false,false,false,,,14,
1350,wait,linda,verb,,ukulinda,false,true,false,ambitransitive,,,
1351,sections,amacala,noun,,,true,false,false,,,6,
1352,pill,ipilisi,noun,,,false,false,false,,,9,
1353,pills,iipilisi,noun,,,true,false,false,,,10,
1354,kidney,intso,noun,,,false,false,false,,,9,
1355,kidneys,izintso,noun,,,true,false,false,,,10,
1356,pancreas,injeke,noun,,,false,false,false,,,9,
1357,pancreases,iinjeke,noun,,,true,false,false,,,10,
1358,pelvis,irhorho,noun,,,false,false,false,,,5,
1359,pelvises,amarhorho,noun,,,true,false,false,,,6,
1360,toe,uzwane,noun,,,false,false,false,,,11,
1361,toes,iinzwane,noun,,,true,false,false,,,10,
1362,epilepsy,isifo sokuwa,noun,,,false,false,false,,,7,
1363,phlegm,isikhohlela,noun,,,false,false,false,,,7,
1364,sputum,isikhohlela,noun,,,false,false,false,,,7,
1365,extend,olula,verb,,ukolula,false,false,false,transitive,,,
1366,bell,intsimbi,noun,,,false,false,false,,,9,
1367,bells,iintsimbi,noun,,,true,false,false,,,10,
1368,ring,khala,verb,,ukukhala,false,false,false,intransitive,,,
1369,ring,khalisa,verb,,ukukhalisa,false,false,false,transitive,,,
1370,iron,intsimbi,noun,,,false,false,false,,,9,
1371,owls,izikhova,noun,,,true,false,false,,,8,
1372,owl,isikhova,noun,,,false,false,false,,,7,
1373,verb,isenzi,noun,,,false,false,false,,,7,
1374,verbs,izenzi,noun,,,true,false,false,,,8,
1375,elephant,indlovu,noun,,,false,false,false,,,9,
1376,elephants,iindlovu,noun,,,true,false,false,,,10,
1377,tortoise,ufudo,noun,,,false,false,false,,,11,
1378,tortoises,iimfudo,noun,,,true,false,false,,,10,
1379,mouse,impuku,noun,,,false,false,false,,,9,
1380,mice,iimpuku,noun,,,true,false,false,,,10,
1381,cause,imbangi,noun,,,false,false,false,,,9,
1382,causes,iimbangi,noun,,,true,false,false,,,10,
1383,wound,inxeba,noun,,,false,false,false,,,9,
1384,wounds,iinxeba,noun,,,true,false,false,,,10,
1385,waist,isinqe,noun,,,false,false,false,,,7,
1386,waists,izinqe,noun,,,true,false,false,,,8,
1387,rib,ubambo,noun,,,false,false,false,,,11,
1388,ribs,iimbambo,noun,,,false,false,false,,,10,
1389,muscle,isihlunu,noun,,,false,false,false,,,7,
1390,muscles,izihlunu,noun,,,true,false,false,,,8,
1391,unfortunately,ngelishwa,adverb,,,false,false,false,,,,
1392,intend,zimisela,verb,,ukuzimisela,false,false,false,ambitransitive,,,
1393,wander,zula,verb,,ukuzula,false,false,false,ambitransitive,,,
1394,drink heavily,shusha,verb,,ukushusha,false,false,false,intransitive,,,
1395,throb,qaqamba,verb,,ukuqaqamba,false,false,false,intransitive,,,
1396,ache,qaqamba,verb,,ukuqaqamba,false,false,false,intransitive,,,
1397,kiss,phuza,verb,,ukuphuza,false,false,false,transitive,,,
1398,stamp,ngqisha,verb,,ukungqisha,false,false,false,transitive,,,
1399,bite,luma,verb,,ukuluma,false,false,false,ambitransitive,,,
1400,protect,khusela,verb,,ukukhusela,false,false,false,transitive,,,
1401,take off,khulula,verb,,ukukhulula,false,false,false,ambitransitive,,,
1402,scratch,krwempa,verb,,ukukrwempa,false,false,false,transitive,,,
1403,stab,hlaba,verb,,ukuhlaba,false,false,false,ambitransitive,,,
1404,plan,cwangcisa,verb,,ukucwangcisa,false,false,false,ambitransitive,,,
1405,greet,bulisa,verb,,ukubulisa,false,false,false,transitive,,,
1406,become scarce,nqaba,verb,,ukunqaba,false,false,false,intransitive,,,
1407,request,cela,verb,,ukucela,false,false,false,ambitransitive,,,This is a more polite way of asking for something than funa.
1408,be lazy,onqena,verb,,ukonqena,false,false,false,intransitive,,,
1409,doorway,umnyango,noun,,,false,false,false,,,3,
1410,intersection,isiphambuka,noun,,,false,false,false,,,7,
1411,intersections,iziphambuka,noun,,,true,false,false,,,8,
1412,soon,kamsinyane,adverb,,,false,false,false,,,,
1413,shop,ivenkile,noun,,,false,false,false,,,9,
1414,shops,iivenkile,noun,,,true,false,false,,,10,
1415,pass,dlula,verb,,ukudlula,false,false,false,ambitransitive,,,
1416,knife,imela,noun,,,false,false,false,,,9,
1417,pencil,ipensile ,noun,,,false,false,false,,,9,
1418,penguin  ,unombombiya,noun,,,false,false,false,,,1a,
1419,rabbit,umvundla,noun,,,false,false,false,,,3,
1420,become suitable,faneleka,verb,,ukufaneleka,false,true,false,intransitive,,,
1421,gutter,igathara,noun,,,false,false,false,,,9,
1422,gutters,iigathara,noun,,,true,false,false,,,10,
1423,fill,zalisa,verb,,ukuzalisa,false,false,false,transitive,,,
1424,key,isitshixo,noun,,,false,false,false,,,7,
1425,keys,izitshixo,noun,,,true,false,false,,,8,
1426,shoe,isihlangu,noun,,,false,false,false,,,7,
1427,shoes,izihlangu,noun,,,true,false,false,,,8,
1428,knives,iimela,noun,,,true,false,false,,,10,
1429,sister,usisi,noun,,,false,false,false,,,1a,
1430,sisters,oosisi,noun,,,true,false,false,,,2a,
1431,mountain,intaba,noun,,,false,false,false,,,9,
1432,mountains,iintaba,noun,,,true,false,false,,,10,
1433,recent past continuous tense,ixesha ebelidlula,noun,,,false,false,false,,,5,
1434,remote past tense,ixesha eladlulayo,noun,,,false,false,false,,,5,
1435,remote past continuous tense,ixesha elalidlula,noun,,,false,false,false,,,5,
1436,personification,isimntwiso,noun,,,false,false,false,,,7,
1437,hippos,iimvubu,noun,,,true,false,false,,,10,
1438,giraffes,iindlulamthi,noun,,,true,false,true,,,10,
1439,worms,imisundululu,noun,,,true,false,false,,,4,
1440,earn,rhola,verb,,ukurhola,false,false,false,transitive,,,
1441,giraffe,indlulamthi,noun,,,false,false,false,,,9,
1442,condom,idyasi,noun,,,false,false,true,,,9,
1443,flower,intyatyambo,noun,,,false,false,false,,,9,
1444,flowers,iintyatyambo,noun,,,true,false,false,,,10,
1445,jacket,idyasi,noun,,,false,false,false,,,9,
1446,respect,intlonipho,noun,,,false,false,false,,,9,
1447,respect,hlonipha,verb,,ukuhlonipha,false,false,false,ambitransitive,,,
1448,rabbits,imivundla,noun,,,true,false,false,,,4,
1449,penguins,oonombombiya,noun,,,true,false,false,,,2a,
1450,hippo,imvubu,noun,,,false,false,false,,,9,
1451,pens,iipeni,noun,,,false,false,false,,,10,
1452,news,indaba,noun,,,false,false,false,,,9,
1453,calf,inkonyana,noun,,,false,false,false,,,9,Referring to a juvenile cow.
1454,calves,iinkonyana,noun,,,true,false,false,,,10,Referring to a juvenile cow.
1455,become drunk,nxila,verb,,ukunxila,false,true,false,intransitive,,,
1456,dance,xhentsa,verb,,ukuxhentsa,false,false,false,intransitive,,,
1457,tie,bopha,verb,,ukubhopa,false,false,false,transitive,,,
1458,injection,isitofu,noun,,,false,false,false,,,7,
1459,injections,izitofu,noun,,,true,false,false,,,8,
1460,section,icala,noun,,,false,false,false,,,5,
1461,submit,nikezela,verb,,ukunikezela,false,false,false,transitive,,,
1462,doorways,iminyango,noun,,,true,false,false,,,4,
1463,lock,tshixa,verb,,ukutshixa,false,false,false,ambitransitive,,,
1464,concord,isivumelanisi,noun,,,false,false,false,,,7,Referring to a grammatical concord. 
1465,object,injongosenzi,noun,,,false,false,false,,,9,Referring to a grammatical object 
1466,object concord ,isivumelanisi senjongosenzi,noun,,,false,false,false,,,7,
1467,news,iindaba,noun,,,true,false,false,,,10,
1468,cloud,ilifu,noun,,,false,false,false,,,5,
1469,subject concord,isivumelanisi sentloko,noun,,,false,false,false,,,7,
1470,dolphin,ihlengisi,noun,,,false,false,false,,,5,
1471,dolphins,amahlengisi,noun,,,true,false,false,,,6,
1472,pronoun,isimelabizo,noun,,,false,false,false,,,7,
1473,pronouns,izimelabizo,noun,,,true,false,false,,,8,
1474,clouds,amafu,noun,,,true,false,false,,,6,
1475,wave,iliza,noun,,,false,false,false,,,5,
1476,gate,isango,noun,,,false,false,false,,,5,
1477,gates,amasango,noun,,,true,false,false,,,6,
1478,recent past tense,ixesha elidlulileyo,noun,,,false,false,false,,,5,"Also referred to as the ""Perfect tense"""
1479,sour,muncu,relative,,,false,false,false,,,,
1480,representative,ummeli ,noun,,,true,false,false,,,1,
1481,worm,umsundululu,noun,,,false,false,false,,,3,
1482,butterfly ,ibhabhatane,noun,,,false,false,false,,,5,
1483,representatives,abameli,noun,,,true,false,false,,,2,
1484,spoon,icephe,noun,,,false,false,false,,,5,
1485,spoons,amacephe,noun,,,true,false,false,,,6,
1486,fork,ifolokhwe,noun,,,false,false,false,,,9,
1487,forks,iifolokhwe,noun,,,true,false,false,,,10,
1488,waves,amaza,noun,,,true,false,false,,,6,
1489,employer,umqeshi,noun,,,false,false,false,,,1,
1490,employers,abaqeshi,noun,,,true,false,false,,,2,
1491,material,umchako,noun,,,false,false,false,,,3,"""umchako"" is only used to refer to clothing material such as cloth."
1492,integrate,manyanisa,verb,,ukumanyanisa,false,false,false,transitive,,,
1493,windpipe,uqhoqhoqho,noun,,,false,false,false,,,1a,
1494,swallow,ginya,verb,,ukuginya,false,false,false,ambitransitive,,,
1495,vandalism,intlekele,noun,,,false,false,false,,,9,
1496,leaf,igqabi,noun,,,false,false,false,,,5,
1497,leaves,amagqabi,noun,,,true,false,false,,,6,
1498,wear,nxiba,verb,,ukunxiba,false,true,false,transitive,,,
1499,wasp,unomeva,noun,,,false,false,false,,,1a,
1500,bear,ibhere,noun,,,false,false,false,,,5,
1501,comb,ikama,noun,,,false,false,false,,,9,
1502,combs,iikama,noun,,,true,false,false,,,10,
1503,comb,kama,verb,,ukukama,false,false,false,transitive,,,
1504,anxiety,ixhala,noun,,,false,false,false,,,5,
1505,bleed,opha,verb,,ukopha,false,false,false,intransitive,,,
1506,breathe,phefumla,verb,,ukuphefumla,false,false,false,ambitransitive,,,
1507,English,isiNgesi,noun,,,false,false,false,,,7,
1508,bears,amabhere,noun,,,true,false,false,,,6,
1509,point,alatha,verb,,ukwalatha,false,false,false,ambitransitive,,,
1510,bandage,bopha,verb,,ukubopha,false,false,false,transitive,,,
1511,circumcise,oluka,verb,,ukoluka,false,false,false,ambitransitive,,,'oluka' refers to the actual circumcision whilst 'aluka' describes the overall process of circumcision
1512,hard,lukhuni,relative,,,false,false,false,,,,
1513,inject,tofa,verb,,ukutofa,false,false,false,ambitransitive,,,
1514,point,khomba,verb,,ukukhomba,false,false,false,ambitransitive,,,
1515,sweat,bila,verb,,ukubila,false,false,false,intransitive,,,
1516,vomit,gabha,verb,,ukugabha,false,false,false,intransitive,,,
1517,inject,hlaba,verb,,ukuhlaba,false,false,false,ambitransitive,,,
1518,comb,kama,verb,,ukukama,false,false,false,transitive,,,
1519,rub out,cima,verb,,ukucima,false,false,false,ambitransitive,,,Only referring to drawing and written texts.
1520,dig,grumba,verb,,ukugrumba,false,false,false,ambitransitive,,,
1521,ligament,umsipha,noun,,,false,false,false,,,3,
1522,ligaments,imisipha,noun,,,true,false,false,,,4,
1523,press down on,cinezela,verb,,ukucinezela,false,false,false,transitive,,,"Also means ""apply pressure to"""
1524,chew,hlafuna,verb,,ukuhlafuna,false,false,false,ambitransitive,,,
1525,have sex,lalana,verb,,ukulalana,false,false,false,transitive,,,
1526,cure,nyanga,verb,,ukunyanga,false,false,false,intransitive,,,
1527,afflict,phatha,verb,,ukuphatha,false,true,false,transitive,,,
1528,roll,qengqa,verb,,ukuqengqeleka,false,false,false,ambitransitive,,,
1529,experience,amava,noun,,,false,false,false,,,6,
1530,journey or trip,uhambo,noun,,,false,false,false,,,11,
1531,rub,hlikihla,verb,,ukuhlikihla,false,false,false,transitive,,,
1532,massage,phulula,verb,,ukuphulula,false,false,false,ambitransitive,,,
1533,tattoo,vamba,verb,,ukuvamba,false,false,false,ambitransitive,,,
1534,jump,xhuma,verb,,ukuxhuma,false,false,false,ambitransitive,,,
1535,examine,xilonga,verb,,ukuxilonga,false,false,false,transitive,,,
1536,thorns,ameva,noun,,,true,false,false,,,6,
1537,earring,icici,noun,,,false,false,false,,,5,
1538,toothpaste,intlama yamazinyo,noun,,,false,false,false,,,9,
1539,pregnant,nzima,relative,,,false,false,false,,,,
1540,liar,ixoki,noun,,,false,false,false,,,5,
1541,lines,imigca,noun,,,true,false,false,,,4,
1542,chop,nqunqa,verb,,ukunqunqa,false,false,false,ambitransitive,,,
1543,memory,inkumbulo,noun,,,false,false,false,,,9,
1544,miss,khumbula,verb,,ukukhumbula,false,false,false,transitive,,,"This refers to 'miss' as in to miss a person, not to fail to hit something or a target."
1545,treat,phatha,verb,,ukuphatha,false,true,false,transitive,,,
1546,blame,sola,verb,,ukusola,false,false,false,ambitransitive,,,
1547,liars,amaxoki,noun,,,true,false,false,,,6,
1548,Xhosa,isiXhosa,noun,,,false,false,false,,,7,This refers to the language. 
1549,Zulu,isiZulu,noun,,,false,false,false,,,7,
1550,lid,isiciko,noun,,,false,false,false,,,7,
1551,silent,cwaka,ideophone,,,false,false,false,,,,
1552,invite,mema,verb,,ukumema,false,false,false,ambitransitive,,,
1553,invitation,isimemo,noun,,,false,false,false,,,7,
1554,invitations,izimemo,noun,,,true,false,false,,,8,
1555,encourage,khuthaza,verb,,ukukhuthaza,false,false,false,ambitransitive,,,
1556,encouragement,inkuthazo,noun,,,false,false,false,,,9,
1557,obey,thobela,verb,,ukuthobela,false,false,false,transitive,,,
1558,suffering,ungxunguphalo,noun,,,false,false,false,,,11,
1559,accompany,khapha,verb,,ukukhapha,false,false,false,ambitransitive,,,
1560,contribution,igalelo,noun,,,false,false,false,,,5,
1561,usually,hlala,verb,,ukuhlala,false,false,false,intransitive,,,"This form of ""hlala"" is an auxiliary verb followed by the participial, and means ""usually"", ""often"", or ""always"""
1562,smoke,tshaya,verb,,ukutshaya,false,false,false,ambitransitive,,,
1563,come closer,sondela,verb,,ukusondela,false,false,false,intransitive,,,
1564,problem,inkathazo,noun,,,true,false,false,,,9,Inkathazo refers to troubles in life. 
1565,darling,udali,noun,,,false,false,false,,,1a,
1566,analyse,hlalutya,verb,,ukuhlalutya,false,false,false,transitive,,,
1567,otherwise,kungenjalo,conjunction,,,false,false,false,,Indicative,,
1568,even if,nokuba,conjunction,,,false,false,false,,Indicative,,
1569,therefore,ngoko ke,conjunction,,,false,false,false,,Indicative,,
1570,rather than,kunokuba,conjunction,,,false,false,false,,Subjunctive,,
1571,before,phambi kokuba,conjunction,,,false,false,false,,Subjunctive,,
1572,expensive,duru,relative,,,false,false,false,,,,
1573,cheap,tshiphu,relative,,,false,false,false,,,,
1574,bean,imbotyi,noun,,,false,false,false,,,9,
1575,operate,qhaqha,verb,,ukuqhaqha,false,false,false,ambitransitive,,,
1576,link,ikhonkco,noun,,,false,false,false,,,5,
1577,line,umgca,noun,,,false,false,false,,,3,
1578,jealousy,umona,noun,,,false,false,false,,,11,
1579,Afrikaans,isiBhulu,noun,,,false,false,false,,,7,
1580,lids,iziciko,noun,,,true,false,false,,,8,
1581,scold,ngxolisa,verb,,ukungxolisa,false,false,false,ambitransitive,,,
1582,challenge,umceli-mngeni,noun,,,false,false,false,,,3,
1583,challenges,imiceli-mngeni,noun,,,true,false,false,,,4,
1584,be important,baluleka,verb,,ukubaluleka,false,false,false,intransitive,,,
1585,until,de,conjunction,,,false,false,false,,Subjunctive,,
1586,instead of,endaweni yokuba,conjunction,,,false,false,false,,Subjunctive,,
1587,as,njengokuba,conjunction,,,false,false,false,,Participial,,
1588,that is why,yiyo loo nto,conjunction,,,false,false,false,,Participial,,
1589,Sweat,Umbilo ,noun,um-bi-lo,,false,false,false,,,3,
1590,weeds,ukhula,noun,,,true,false,false,,,11,
1591,beans,iimbotyi,noun,,,true,false,false,,,10,
1592,idea,umbono,noun,,,false,false,false,,,3,
1593,horn,uphondo,noun,,,false,false,false,,,11,
1594,horns,iimpondo,noun,,,true,false,false,,,10,
1595,shell,iqokobhe,noun,,,false,false,false,,,5,
1596,shells,amaqokobhe,noun,,,false,false,false,,,6,
1597,tail,umsila,noun,,,false,false,false,,,3,
1598,tails,imisila,noun,,,true,false,false,,,4,
1599,dassie,imbila,noun,,,false,false,false,,,9,
1600,dassies,iimbila,noun,,,true,false,false,,,10,
1601,chameleon,ulovane,noun,,,false,false,false,,,11,
1602,scratch,onwaya,verb,,ukonwaya,false,false,false,ambitransitive,,,
1603,skin,isikhumba,noun,,,false,false,false,,,7,This mostly refers to animal skin.
1604,bucket,iemere,noun,,,false,false,false,,,9,
1605,porridge,isidudu,noun,,,false,false,false,,,7,
1606,peep,kroba,verb,,ukukroba,false,false,false,intransitive,,,
1607,just,sandula,verb,,ukusandula,false,false,false,transitive,,,This is followed by an infinitive verb.
1608,boast,qhayisa,verb,,ukuqhayisa,false,false,false,ambitransitive,,,
1609,trick,qhatha,verb,,ukuqhatha,false,false,false,ambitransitive,,,
1610,owe,tyala,verb,,ukutyala,false,false,false,transitive,,,
1611,laziness,ubuvila,noun,,,false,false,false,,,14,
1612,monster,irhamncwa,noun,,,false,false,false,,,5,
1613,round,ngqukuva,relative,,,false,false,false,,,,
1614,creature,isidalwa,noun,,,false,false,false,,,7,
1615,creatures,izidalwa,noun,,,true,false,false,,,8,
1616,create,dala,verb,,ukudala,false,false,false,ambitransitive,,,
1617,become sure,qiniseka,verb,,ukuqiniseka,false,true,false,intransitive,,,
1618,shine,khazimla,verb,,ukukhazimla,false,false,false,intransitive,,,
1619,circle,isangqa,noun,,,false,false,false,,,7,
1620,circles,izangqa,noun,,,true,false,false,,,8,
1621,trunk,isikhondo,noun,,,false,false,false,,,7,This refers to a tree trunk
1622,trunks,izikhondo,noun,,,true,false,false,,,8,This refers to tree trunks.
1623,whisper,sebeza,verb,,ukusebeza,false,false,false,transitive,,,
1624,hunt,zingela,verb,,ukuzingela,false,false,false,ambitransitive,,,
